Country,Year,num_sequences,variant_dominant,num_sequences_per_1M,num_sequences_cumulative,num_sequences_cumulative_per_1M
Colombia,1077,173,Omicron (BQ.1),3.34,18847,363.29
Colombia,1091,147,Omicron (BQ.1),2.83,18994,366.12
Colombia,1105,43,Omicron (BQ.1),0.83,19037,366.95
Colombia,1119,62,Omicron (XBB.1.5),1.2,19099,368.15
Colombia,1133,130,Omicron (XBB.1.5),2.51,19229,370.66
Colombia,1147,147,Omicron (XBB.1.5),2.83,19376,373.49
Colombia,1161,105,Omicron (XBB.1.5),2.02,19481,375.51
Colombia,1175,55,Omicron (XBB.1.5),1.06,19536,376.57
Colombia,1189,73,Omicron (XBB.1.5),1.41,19609,377.98
Colombia,1203,82,Omicron (XBB.1.5),1.58,19691,379.56
Colombia,1217,150,Omicron (XBB.1.5),2.89,19841,382.45
Colombia,1231,193,Omicron (XBB.1.5),3.72,20034,386.17
Colombia,1245,156,Omicron (XBB.1.5),3.01,20190,389.18
Colombia,1259,125,Omicron (XBB.1.5),2.41,20315,391.59
Colombia,1273,128,Omicron (XBB.1.5),2.47,20443,394.06
Colombia,1287,69,Omicron (XBB.1.5),1.33,20512,395.39
Colombia,1301,76,Omicron (XBB.1.5),1.47,20588,396.86
Colombia,1315,41,Omicron (XBB.1.9),0.79,20629,397.65
Colombia,1329,65,Omicron (XBB.1.9),1.25,20694,398.9
Colombia,1343,49,Omicron (XBB.1.9),0.94,20743,399.84
Colombia,1357,31,Omicron (XBB.1.9),0.6,20774,400.44
Colombia,1371,14,,0.27,20788,400.71
Colombia,1385,20,,0.39,20808,401.1
Colombia,1399,11,,0.21,20819,401.31
Colombia,1413,16,,0.31,20835,401.62
Colombia,1427,26,,0.5,20861,402.12
Colombia,1441,70,Omicron (BA.2.86),1.35,20931,403.47
Colombia,1455,79,Omicron (BA.2.86),1.52,21010,404.99
Colombia,1469,30,Omicron (BA.2.86),0.58,21040,405.57
Colombia,1483,15,,0.29,21055,405.86
Colombia,1497,6,,0.12,21061,405.98
Colombia,1511,1,,0.02,21062,406.0
Colombia,1525,1,,0.02,21063,406.02
Colombia,1581,1,,0.02,21064,406.04
Cook Islands,755,1,,58.71,1,58.71
Cook Islands,769,5,,293.57,6,352.28
Cook Islands,783,41,Omicron (BA.2),2407.23,47,2759.51
Cook Islands,797,23,,1350.4,70,4109.91
Cook Islands,811,28,,1643.96,98,5753.87
Cook Islands,825,12,,704.56,110,6458.43
Cook Islands,839,9,,528.42,119,6986.85
Cook Islands,853,4,,234.85,123,7221.7
Cook Islands,881,2,,117.43,125,7339.13
Cook Islands,909,1,,58.71,126,7397.84
Cook Islands,923,8,,469.7,134,7867.54
Cook Islands,1007,1,,58.71,135,7926.25
Cook Islands,1091,8,,469.7,143,8395.95
Cook Islands,1105,8,,469.7,151,8865.65
Cook Islands,1231,9,,528.42,160,9394.07
Costa Rica,139,8,,1.54,8,1.54
Costa Rica,153,15,,2.9,23,4.44
Costa Rica,167,19,,3.67,42,8.11
Costa Rica,181,22,,4.25,64,12.36
Costa Rica,195,13,,2.51,77,14.87
Costa Rica,209,12,,2.32,89,17.19
Costa Rica,223,3,,0.58,92,17.77
Costa Rica,237,7,,1.35,99,19.12
Costa Rica,251,6,,1.16,105,20.28
Costa Rica,265,9,,1.74,114,22.02
Costa Rica,279,7,,1.35,121,23.37
Costa Rica,293,8,,1.54,129,24.91
Costa Rica,307,10,,1.93,139,26.84
Costa Rica,321,9,,1.74,148,28.58
Costa Rica,335,14,,2.7,162,31.28
Costa Rica,349,37,Others,7.14,199,38.42
Costa Rica,363,22,,4.25,221,42.67
Costa Rica,377,44,Others,8.49,265,51.16
Costa Rica,391,32,Others,6.18,297,57.34
Costa Rica,405,31,Others,5.98,328,63.32
Costa Rica,419,76,Others,14.67,404,77.99
Costa Rica,433,65,Others,12.55,469,90.54
Costa Rica,447,61,Others,11.77,530,102.31
Costa Rica,461,60,Alpha,11.58,590,113.89
Costa Rica,475,42,Alpha,8.11,632,122.0
Costa Rica,489,23,,4.44,655,126.44
Costa Rica,503,18,,3.47,673,129.91
Costa Rica,517,20,,3.86,693,133.77
Costa Rica,531,50,Gamma,9.65,743,143.42
Costa Rica,545,34,Delta,6.56,777,149.98
Costa Rica,559,51,Delta,9.84,828,159.82
Costa Rica,573,52,Delta,10.04,880,169.86
Costa Rica,587,51,Delta,9.84,931,179.7
Costa Rica,601,57,Delta,11.0,988,190.7
Costa Rica,615,61,Delta,11.77,1049,202.47
Costa Rica,629,111,Delta,21.43,1160,223.9
Costa Rica,643,160,Delta,30.88,1320,254.78
Costa Rica,657,181,Delta,34.94,1501,289.72
Costa Rica,671,116,Delta,22.39,1617,312.11
Costa Rica,685,138,Delta,26.64,1755,338.75
Costa Rica,699,140,Delta,27.02,1895,365.77
Costa Rica,713,218,Omicron (BA.1),42.08,2113,407.85
Costa Rica,727,191,Omicron (BA.1),36.87,2304,444.72
Costa Rica,741,195,Omicron (BA.1),37.64,2499,482.36
Costa Rica,755,201,Omicron (BA.1),38.8,2700,521.16
Costa Rica,769,212,Omicron (BA.1),40.92,2912,562.08
Costa Rica,783,175,Omicron (BA.1),33.78,3087,595.86
Costa Rica,797,173,Omicron (BA.1),33.39,3260,629.25
Costa Rica,811,183,Omicron (BA.2),35.32,3443,664.57
Costa Rica,825,172,Omicron (BA.2),33.2,3615,697.77
Costa Rica,839,251,Omicron (BA.2),48.45,3866,746.22
Costa Rica,853,326,Omicron (BA.2),62.92,4192,809.14
Costa Rica,867,208,Omicron (BA.2),40.15,4400,849.29
Costa Rica,881,312,Omicron (BA.2),60.22,4712,909.51
Costa Rica,895,349,Omicron (BA.2),67.36,5061,976.87
Costa Rica,909,348,Omicron (BA.5),67.17,5409,1044.04
Costa Rica,923,336,Omicron (BA.5),64.85,5745,1108.89
Costa Rica,937,382,Omicron (BA.5),73.73,6127,1182.62
Costa Rica,951,230,Omicron (BA.5),44.39,6357,1227.01
Costa Rica,965,221,Omicron (BA.5),42.66,6578,1269.67
Costa Rica,979,196,Omicron (BA.5),37.83,6774,1307.5
Costa Rica,993,214,Omicron (BA.5),41.31,6988,1348.81
Costa Rica,1007,247,Omicron (BA.5),47.68,7235,1396.49
Costa Rica,1021,273,Omicron (BA.5),52.69,7508,1449.18
Costa Rica,1035,353,Omicron (BA.5),68.14,7861,1517.32
Costa Rica,1049,267,Omicron (BA.5),51.54,8128,1568.86
Costa Rica,1063,306,Omicron (BQ.1),59.06,8434,1627.92
Costa Rica,1077,182,Omicron (BQ.1),35.13,8616,1663.05
Costa Rica,1091,292,Omicron (BQ.1),56.36,8908,1719.41
Costa Rica,1105,335,Omicron (XBB.1.5),64.66,9243,1784.07
Costa Rica,1119,313,Omicron (XBB.1.5),60.41,9556,1844.48
Costa Rica,1133,260,Omicron (XBB.1.5),50.18,9816,1894.66
Costa Rica,1147,149,Omicron (XBB.1.5),28.76,9965,1923.42
Costa Rica,1161,102,Omicron (XBB.1.5),19.69,10067,1943.11
Costa Rica,1175,120,Omicron (XBB.1.5),23.16,10187,1966.27
Costa Rica,1189,134,Omicron (XBB.1.5),25.86,10321,1992.13
Costa Rica,1203,153,Omicron (XBB.1.5),29.53,10474,2021.66
Costa Rica,1217,170,Omicron (XBB.1.5),32.81,10644,2054.47
Costa Rica,1231,104,Omicron (XBB.1.5),20.07,10748,2074.54
Costa Rica,1245,119,Omicron (XBB.1.5),22.97,10867,2097.51
Costa Rica,1259,95,Omicron (XBB.1.5),18.34,10962,2115.85
Costa Rica,1273,64,Omicron (XBB.1.5),12.35,11026,2128.2
Costa Rica,1287,65,Omicron (XBB.2.3),12.55,11091,2140.75
Costa Rica,1301,30,Omicron (XBB.1.5),5.79,11121,2146.54
Costa Rica,1315,26,,5.02,11147,2151.56
Costa Rica,1329,60,Omicron (XBB.1.5),11.58,11207,2163.14
Costa Rica,1343,39,Omicron (XBB.1.5),7.53,11246,2170.67
Costa Rica,1357,20,,3.86,11266,2174.53
Costa Rica,1371,19,,3.67,11285,2178.2
Costa Rica,1385,34,Omicron (EG.5.1),6.56,11319,2184.76
Costa Rica,1399,44,Omicron (XBB.1.5),8.49,11363,2193.25
Costa Rica,1413,41,Omicron (XBB.1.5),7.91,11404,2201.16
Costa Rica,1427,63,Omicron (BA.2.86),12.16,11467,2213.32
Costa Rica,1441,37,Omicron (BA.2.86),7.14,11504,2220.46
Costa Rica,1455,88,Omicron (BA.2.86),16.99,11592,2237.45
Costa Rica,1469,152,Omicron (BA.2.86),29.34,11744,2266.79
Costa Rica,1483,92,Omicron (BA.2.86),17.76,11836,2284.55
Costa Rica,1497,64,Omicron (BA.2.86),12.35,11900,2296.9
Costa Rica,1511,11,,2.12,11911,2299.02
Costa Rica,1525,11,,2.12,11922,2301.14
Costa Rica,1539,5,,0.97,11927,2302.11
Costa Rica,1553,4,,0.77,11931,2302.88
Costa Rica,1567,3,,0.58,11934,2303.46
Costa Rica,1581,11,,2.12,11945,2305.58
Costa Rica,1595,11,,2.12,11956,2307.7
Croatia,223,3,,0.74,3,0.74
Croatia,237,8,,1.98,11,2.72
Croatia,251,1,,0.25,12,2.97
Croatia,265,11,,2.73,23,5.7
Croatia,307,29,,7.2,52,12.9
Croatia,335,1,,0.25,53,13.15
Croatia,349,8,,1.98,61,15.13
Croatia,363,34,Others,8.44,95,23.57
Croatia,377,44,Others,10.92,139,34.49
Croatia,391,319,Others,79.15,458,113.64
Croatia,405,525,Alpha,130.26,983,243.9
Croatia,419,564,Alpha,139.94,1547,383.84
Croatia,433,626,Alpha,155.32,2173,539.16
Croatia,447,590,Alpha,146.39,2763,685.55
Croatia,461,448,Alpha,111.16,3211,796.71
Croatia,475,705,Alpha,174.92,3916,971.63
Croatia,489,492,Alpha,122.07,4408,1093.7
Croatia,503,337,Alpha,83.62,4745,1177.32
Croatia,517,189,Alpha,46.89,4934,1224.21
Croatia,531,268,Delta,66.5,5202,1290.71
Croatia,545,359,Delta,89.07,5561,1379.78
Croatia,559,493,Delta,122.32,6054,1502.1
Croatia,573,612,Delta,151.85,6666,1653.95
Croatia,587,887,Delta,220.08,7553,1874.03
Croatia,601,855,Delta,212.14,8408,2086.17
Croatia,615,718,Delta,178.15,9126,2264.32
Croatia,629,621,Delta,154.08,9747,2418.4
Croatia,643,738,Delta,183.11,10485,2601.51
Croatia,657,692,Delta,171.7,11177,2773.21
Croatia,671,729,Delta,180.88,11906,2954.09
Croatia,685,957,Delta,237.45,12863,3191.54
Croatia,699,2642,Delta,655.52,15505,3847.06
Croatia,713,2860,Delta,709.61,18365,4556.67
Croatia,727,3244,Omicron (BA.1),804.89,21609,5361.56
Croatia,741,2189,Omicron (BA.1),543.13,23798,5904.69
Croatia,755,2143,Omicron (BA.1),531.71,25941,6436.4
Croatia,769,1254,Omicron (BA.1),311.14,27195,6747.54
Croatia,783,1141,Omicron (BA.1),283.1,28336,7030.64
Croatia,797,930,Omicron (BA.2),230.75,29266,7261.39
Croatia,811,945,Omicron (BA.2),234.47,30211,7495.86
Croatia,825,568,Omicron (BA.2),140.93,30779,7636.79
Croatia,839,572,Omicron (BA.2),141.92,31351,7778.71
Croatia,853,509,Omicron (BA.2),126.29,31860,7905.0
Croatia,867,424,Omicron (BA.2),105.2,32284,8010.2
Croatia,881,394,Omicron (BA.5),97.76,32678,8107.96
Croatia,895,584,Omicron (BA.5),144.9,33262,8252.86
Croatia,909,820,Omicron (BA.5),203.46,34082,8456.32
Croatia,923,974,Omicron (BA.5),241.67,35056,8697.99
Croatia,937,653,Omicron (BA.5),162.02,35709,8860.01
Croatia,951,602,Omicron (BA.5),149.37,36311,9009.38
Croatia,965,757,Omicron (BA.5),187.82,37068,9197.2
Croatia,979,665,Omicron (BA.5),165.0,37733,9362.2
Croatia,993,637,Omicron (BA.5),158.05,38370,9520.25
Croatia,1007,520,Omicron (BA.5),129.02,38890,9649.27
Croatia,1021,444,Omicron (BA.5),110.16,39334,9759.43
Croatia,1035,345,Omicron (BA.5),85.6,39679,9845.03
Croatia,1049,383,Omicron (BA.5),95.03,40062,9940.06
Croatia,1063,244,Omicron (BA.5),60.54,40306,10000.6
Croatia,1077,401,Omicron (BQ.1),99.49,40707,10100.09
Croatia,1091,329,Omicron (BQ.1),81.63,41036,10181.72
Croatia,1105,219,Omicron (BQ.1),54.34,41255,10236.06
Croatia,1119,167,Omicron (BQ.1),41.44,41422,10277.5
Croatia,1133,131,Omicron (XBB.1.5),32.5,41553,10310.0
Croatia,1147,174,Omicron (XBB.1.5),43.17,41727,10353.17
Croatia,1161,215,Omicron (XBB.1.5),53.35,41942,10406.52
Croatia,1175,195,Omicron (XBB.1.5),48.38,42137,10454.9
Croatia,1189,255,Omicron (XBB.1.5),63.27,42392,10518.17
Croatia,1203,214,Omicron (XBB.1.5),53.1,42606,10571.27
Croatia,1217,148,Omicron (XBB.1.5),36.72,42754,10607.99
Croatia,1231,67,Omicron (XBB.1.9),16.62,42821,10624.61
Croatia,1245,19,,4.71,42840,10629.32
Croatia,1259,7,,1.74,42847,10631.06
Croatia,1273,17,,4.22,42864,10635.28
Croatia,1287,18,,4.47,42882,10639.75
Croatia,1301,36,Omicron (EG.5.1),8.93,42918,10648.68
Croatia,1315,108,Omicron (XBB.1.16),26.8,43026,10675.48
Croatia,1329,167,Omicron (XBB.1.16),41.44,43193,10716.92
Croatia,1343,198,Omicron (EG.5.1),49.13,43391,10766.05
Croatia,1357,233,Omicron (EG.5.1),57.81,43624,10823.86
Croatia,1371,167,Omicron (XBB.1.16),41.44,43791,10865.3
Croatia,1385,168,Omicron (EG.5.1),41.68,43959,10906.98
Croatia,1399,132,Omicron (EG.5.1),32.75,44091,10939.73
Croatia,1413,157,Omicron (HK.3),38.95,44248,10978.68
Croatia,1427,204,Omicron (BA.2.86),50.62,44452,11029.3
Croatia,1441,53,Omicron (BA.2.86),13.15,44505,11042.45
Croatia,1455,84,Omicron (BA.2.86),20.84,44589,11063.29
Croatia,1469,28,,6.95,44617,11070.24
Croatia,1483,11,,2.73,44628,11072.97
Croatia,1497,3,,0.74,44631,11073.71
Croatia,1511,2,,0.5,44633,11074.21
Croatia,1525,3,,0.74,44636,11074.95
Curacao,209,3,,15.69,3,15.69
Curacao,265,1,,5.23,4,20.92
Curacao,279,3,,15.69,7,36.61
Curacao,293,8,,41.85,15,78.46
Curacao,307,4,,20.92,19,99.38
Curacao,321,2,,10.46,21,109.84
Curacao,335,8,,41.85,29,151.69
Curacao,349,5,,26.15,34,177.84
Curacao,363,11,,57.54,45,235.38
Curacao,377,25,,130.77,70,366.15
Curacao,391,5,,26.15,75,392.3
Curacao,405,43,Alpha,224.93,118,617.23
Curacao,419,54,Alpha,282.47,172,899.7
Curacao,433,61,Alpha,319.08,233,1218.78
Curacao,447,56,Alpha,292.93,289,1511.71
Curacao,461,55,Alpha,287.7,344,1799.41
Curacao,475,31,Alpha,162.16,375,1961.57
Curacao,489,21,,109.85,396,2071.42
Curacao,503,2,,10.46,398,2081.88
Curacao,517,9,,47.08,407,2128.96
Curacao,531,21,,109.85,428,2238.81
Curacao,545,64,Delta,334.78,492,2573.59
Curacao,559,49,Delta,256.31,541,2829.9
Curacao,573,59,Delta,308.62,600,3138.52
Curacao,587,53,Delta,277.24,653,3415.76
Curacao,601,51,Delta,266.77,704,3682.53
Curacao,615,59,Delta,308.62,763,3991.15
Curacao,629,63,Delta,329.54,826,4320.69
Curacao,643,40,Delta,209.23,866,4529.92
Curacao,657,53,Delta,277.24,919,4807.16
Curacao,685,43,Delta,224.93,962,5032.09
Curacao,699,53,Delta,277.24,1015,5309.33
Curacao,713,56,Omicron (BA.1),292.93,1071,5602.26
Curacao,727,142,Omicron (BA.1),742.78,1213,6345.04
Curacao,741,57,Omicron (BA.1),298.16,1270,6643.2
Curacao,755,59,Omicron (BA.1),308.62,1329,6951.82
Curacao,769,58,Omicron (BA.1),303.39,1387,7255.21
Curacao,783,45,Omicron (BA.2),235.39,1432,7490.6
Curacao,797,58,Omicron (BA.2),303.39,1490,7793.99
Curacao,811,58,Omicron (BA.2),303.39,1548,8097.38
Curacao,825,30,Omicron (BA.2),156.93,1578,8254.31
Curacao,839,53,Omicron (BA.2),277.24,1631,8531.55
Curacao,853,59,Omicron (BA.2),308.62,1690,8840.17
Curacao,867,58,Omicron (BA.2),303.39,1748,9143.56
Curacao,881,56,Omicron (BA.2),292.93,1804,9436.49
Curacao,895,36,Omicron (BA.5),188.31,1840,9624.8
Curacao,909,49,Omicron (BA.5),256.31,1889,9881.11
Curacao,923,48,Omicron (BA.5),251.08,1937,10132.19
Curacao,937,24,,125.54,1961,10257.73
Curacao,951,22,,115.08,1983,10372.81
Curacao,965,33,Omicron (BA.5),172.62,2016,10545.43
Curacao,979,10,,52.31,2026,10597.74
Curacao,993,28,,146.46,2054,10744.2
Curacao,1007,27,,141.23,2081,10885.43
Curacao,1021,27,,141.23,2108,11026.66
Curacao,1035,26,,136.0,2134,11162.66
Curacao,1049,8,,41.85,2142,11204.51
Curacao,1063,23,,120.31,2165,11324.82
Curacao,1077,15,,78.46,2180,11403.28
Curacao,1091,15,,78.46,2195,11481.74
Curacao,1105,2,,10.46,2197,11492.2
Curacao,1119,2,,10.46,2199,11502.66
Curacao,1133,4,,20.92,2203,11523.58
Curacao,1147,1,,5.23,2204,11528.81
Curacao,1161,4,,20.92,2208,11549.73
Curacao,1189,2,,10.46,2210,11560.19
Curacao,1203,3,,15.69,2213,11575.88
Curacao,1217,4,,20.92,2217,11596.8
Curacao,1231,8,,41.85,2225,11638.65
Curacao,1245,8,,41.85,2233,11680.5
Curacao,1259,8,,41.85,2241,11722.35
Curacao,1273,3,,15.69,2244,11738.04
Curacao,1287,2,,10.46,2246,11748.5
Curacao,1301,5,,26.15,2251,11774.65
Curacao,1315,1,,5.23,2252,11779.88
Curacao,1329,4,,20.92,2256,11800.8
Curacao,1343,6,,31.39,2262,11832.19
Curacao,1357,4,,20.92,2266,11853.11
Curacao,1371,3,,15.69,2269,11868.8
Curacao,1385,8,,41.85,2277,11910.65
Curacao,1399,13,,68.0,2290,11978.65
Curacao,1413,10,,52.31,2300,12030.96
Curacao,1427,6,,31.39,2306,12062.35
Curacao,1441,9,,47.08,2315,12109.43
Curacao,1455,17,,88.92,2332,12198.35
Curacao,1469,6,,31.39,2338,12229.74
Curacao,1483,4,,20.92,2342,12250.66
Curacao,1511,1,,5.23,2343,12255.89
Curacao,1595,1,,5.23,2344,12261.12
Curacao,1609,6,,31.39,2350,12292.51
Cyprus,111,15,,16.74,15,16.74
Cyprus,125,2,,2.23,17,18.97
Cyprus,139,7,,7.81,24,26.78
Cyprus,153,6,,6.7,30,33.48
Cyprus,167,1,,1.12,31,34.6
Cyprus,181,3,,3.35,34,37.95
Cyprus,195,11,,12.28,45,50.23
Cyprus,209,24,,26.79,69,77.02
Cyprus,223,12,,13.39,81,90.41
Cyprus,237,4,,4.46,85,94.87
Cyprus,251,38,Others,42.41,123,137.28
Cyprus,265,24,,26.79,147,164.07
Cyprus,279,9,,10.04,156,174.11
Cyprus,293,163,Others,181.92,319,356.03
Cyprus,307,18,,20.09,337,376.12
Cyprus,321,85,Others,94.87,422,470.99
Cyprus,335,42,Others,46.87,464,517.86
Cyprus,349,159,Others,177.45,623,695.31
Cyprus,363,154,Others,171.87,777,867.18
Cyprus,377,109,Others,121.65,886,988.83
Cyprus,391,97,Others,108.26,983,1097.09
Cyprus,405,54,Alpha,60.27,1037,1157.36
Cyprus,419,115,Alpha,128.35,1152,1285.71
Cyprus,433,53,Alpha,59.15,1205,1344.86
Cyprus,447,87,Alpha,97.1,1292,1441.96
Cyprus,461,79,Alpha,88.17,1371,1530.13
Cyprus,475,146,Alpha,162.95,1517,1693.08
Cyprus,489,90,Alpha,100.45,1607,1793.53
Cyprus,503,21,,23.44,1628,1816.97
Cyprus,517,16,,17.86,1644,1834.83
Cyprus,531,69,Delta,77.01,1713,1911.84
Cyprus,545,111,Delta,123.88,1824,2035.72
Cyprus,559,83,Delta,92.63,1907,2128.35
Cyprus,573,39,Delta,43.53,1946,2171.88
Cyprus,587,51,Delta,56.92,1997,2228.8
Cyprus,601,130,Delta,145.09,2127,2373.89
Cyprus,615,121,Delta,135.04,2248,2508.93
Cyprus,629,58,Delta,64.73,2306,2573.66
Cyprus,643,21,,23.44,2327,2597.1
Cyprus,657,131,Delta,146.2,2458,2743.3
Cyprus,671,151,Delta,168.53,2609,2911.83
Cyprus,685,169,Delta,188.61,2778,3100.44
Cyprus,699,376,Delta,419.64,3154,3520.08
Cyprus,713,197,Omicron (BA.1),219.86,3351,3739.94
Cyprus,727,417,Omicron (BA.1),465.4,3768,4205.34
Cyprus,741,378,Omicron (BA.1),421.87,4146,4627.21
Cyprus,755,338,Omicron (BA.1),377.23,4484,5004.44
Cyprus,769,384,Omicron (BA.1),428.57,4868,5433.01
Cyprus,783,415,Omicron (BA.2),463.17,5283,5896.18
Cyprus,797,412,Omicron (BA.2),459.82,5695,6356.0
Cyprus,811,386,Omicron (BA.2),430.8,6081,6786.8
Cyprus,825,212,Omicron (BA.2),236.61,6293,7023.41
Cyprus,839,121,Omicron (BA.2),135.04,6414,7158.45
Cyprus,853,70,Omicron (BA.2),78.12,6484,7236.57
Cyprus,867,69,Omicron (BA.2),77.01,6553,7313.58
Cyprus,881,127,Omicron (BA.5),141.74,6680,7455.32
Cyprus,895,152,Omicron (BA.5),169.64,6832,7624.96
Cyprus,909,163,Omicron (BA.5),181.92,6995,7806.88
Cyprus,923,159,Omicron (BA.5),177.45,7154,7984.33
Cyprus,937,76,Omicron (BA.5),84.82,7230,8069.15
Cyprus,951,55,Omicron (BA.5),61.38,7285,8130.53
Cyprus,965,39,Omicron (BA.5),43.53,7324,8174.06
Cyprus,979,85,Omicron (BA.5),94.87,7409,8268.93
Cyprus,993,52,Omicron (BA.5),58.04,7461,8326.97
Cyprus,1007,70,Omicron (BA.5),78.12,7531,8405.09
Cyprus,1021,36,Omicron (BA.5),40.18,7567,8445.27
Czechia,111,6,,0.57,6,0.57
Czechia,125,9,,0.86,15,1.43
Czechia,139,5,,0.48,20,1.91
Czechia,153,14,,1.33,34,3.24
Czechia,167,1,,0.1,35,3.34
Czechia,181,10,,0.95,45,4.29
Czechia,195,25,,2.38,70,6.67
Czechia,209,27,,2.57,97,9.24
Czechia,223,15,,1.43,112,10.67
Czechia,237,11,,1.05,123,11.72
Czechia,251,27,,2.57,150,14.29
Czechia,265,97,Others,9.24,247,23.53
Czechia,279,260,Others,24.78,507,48.31
Czechia,293,361,Others,34.4,868,82.71
Czechia,307,162,Others,15.44,1030,98.15
Czechia,321,148,Others,14.1,1178,112.25
Czechia,335,148,Others,14.1,1326,126.35
Czechia,349,80,Others,7.62,1406,133.97
Czechia,363,386,Others,36.78,1792,170.75
Czechia,377,250,Others,23.82,2042,194.57
Czechia,391,790,Alpha,75.28,2832,269.85
Czechia,405,577,Alpha,54.98,3409,324.83
Czechia,419,565,Alpha,53.84,3974,378.67
Czechia,433,508,Alpha,48.41,4482,427.08
Czechia,447,634,Alpha,60.42,5116,487.5
Czechia,461,656,Alpha,62.51,5772,550.01
Czechia,475,616,Alpha,58.7,6388,608.71
Czechia,489,438,Alpha,41.74,6826,650.45
Czechia,503,274,Alpha,26.11,7100,676.56
Czechia,517,255,Alpha,24.3,7355,700.86
Czechia,531,297,Delta,28.3,7652,729.16
Czechia,545,541,Delta,51.55,8193,780.71
Czechia,559,429,Delta,40.88,8622,821.59
Czechia,573,877,Delta,83.57,9499,905.16
Czechia,587,657,Delta,62.61,10156,967.77
Czechia,601,1171,Delta,111.59,11327,1079.36
Czechia,615,1284,Delta,122.36,12611,1201.72
Czechia,629,1573,Delta,149.9,14184,1351.62
Czechia,643,1971,Delta,187.82,16155,1539.44
Czechia,657,2109,Delta,200.97,18264,1740.41
Czechia,671,1592,Delta,151.71,19856,1892.12
Czechia,685,2278,Delta,217.08,22134,2109.2
Czechia,699,2032,Delta,193.63,24166,2302.83
Czechia,713,1461,Delta,139.22,25627,2442.05
Czechia,727,2428,Omicron (BA.1),231.37,28055,2673.42
Czechia,741,2185,Omicron (BA.1),208.21,30240,2881.63
Czechia,755,1795,Omicron (BA.1),171.05,32035,3052.68
Czechia,769,2232,Omicron (BA.1),212.69,34267,3265.37
Czechia,783,1946,Omicron (BA.2),185.44,36213,3450.81
Czechia,797,1798,Omicron (BA.2),171.34,38011,3622.15
Czechia,811,1952,Omicron (BA.2),186.01,39963,3808.16
Czechia,825,1451,Omicron (BA.2),138.27,41414,3946.43
Czechia,839,1431,Omicron (BA.2),136.36,42845,4082.79
Czechia,853,640,Omicron (BA.2),60.99,43485,4143.78
Czechia,867,453,Omicron (BA.2),43.17,43938,4186.95
Czechia,881,792,Omicron (BA.5),75.47,44730,4262.42
Czechia,895,1097,Omicron (BA.5),104.54,45827,4366.96
Czechia,909,949,Omicron (BA.5),90.43,46776,4457.39
Czechia,923,1130,Omicron (BA.5),107.68,47906,4565.07
Czechia,937,1250,Omicron (BA.5),119.12,49156,4684.19
Czechia,951,1111,Omicron (BA.5),105.87,50267,4790.06
Czechia,965,1102,Omicron (BA.5),105.01,51369,4895.07
Czechia,979,1454,Omicron (BA.5),138.56,52823,5033.63
Czechia,993,919,Omicron (BA.5),87.57,53742,5121.2
Czechia,1007,982,Omicron (BA.5),93.58,54724,5214.78
Czechia,1021,461,Omicron (BA.5),43.93,55185,5258.71
Czechia,1035,292,Omicron (BA.5),27.83,55477,5286.54
Czechia,1049,251,Omicron (BA.5),23.92,55728,5310.46
Czechia,1063,249,Omicron (BA.5),23.73,55977,5334.19
Czechia,1077,87,Omicron (BA.5),8.29,56064,5342.48
Czechia,1091,116,Omicron (BQ.1),11.05,56180,5353.53
Czechia,1105,92,Omicron (BQ.1),8.77,56272,5362.3
Czechia,1119,123,Omicron (XBB.1.5),11.72,56395,5374.02
Czechia,1133,270,Omicron (XBB.1.5),25.73,56665,5399.75
Czechia,1147,333,Omicron (XBB.1.5),31.73,56998,5431.48
Czechia,1161,362,Omicron (XBB.1.5),34.5,57360,5465.98
Czechia,1175,139,Omicron (XBB.1.5),13.25,57499,5479.23
Czechia,1189,92,Omicron (XBB.1.5),8.77,57591,5488.0
Czechia,1203,16,,1.52,57607,5489.52
Czechia,1217,13,,1.24,57620,5490.76
Czechia,1231,2,,0.19,57622,5490.95
Czechia,1245,1,,0.1,57623,5491.05
Czechia,1259,1,,0.1,57624,5491.15
Czechia,1287,1,,0.1,57625,5491.25
Czechia,1315,3,,0.29,57628,5491.54
Czechia,1329,9,,0.86,57637,5492.4
Czechia,1343,16,,1.52,57653,5493.92
Czechia,1357,34,Omicron (EG.5.1),3.24,57687,5497.16
Czechia,1371,50,Omicron (EG.5.1),4.76,57737,5501.92
Czechia,1385,65,Omicron (EG.5.1),6.19,57802,5508.11
Czechia,1399,110,Omicron (BA.2.86),10.48,57912,5518.59
Czechia,1413,145,Omicron (BA.2.86),13.82,58057,5532.41
Czechia,1427,202,Omicron (BA.2.86),19.25,58259,5551.66
Czechia,1441,100,Omicron (BA.2.86),9.53,58359,5561.19
Czechia,1455,52,Omicron (BA.2.86),4.96,58411,5566.15
Czechia,1469,23,,2.19,58434,5568.34
Czechia,1483,1,,0.1,58435,5568.44
Czechia,1497,3,,0.29,58438,5568.73
Czechia,1511,7,,0.67,58445,5569.4
Czechia,1525,9,,0.86,58454,5570.26
Czechia,1553,1,,0.1,58455,5570.36
Czechia,1581,1,,0.1,58456,5570.46
Czechia,1595,6,,0.57,58462,5571.03
Czechia,1609,2,,0.19,58464,5571.22
Czechia,1623,1,,0.1,58465,5571.32
Denmark,111,155,Others,26.35,155,26.35
Denmark,125,137,Others,23.29,292,49.64
Denmark,139,121,Others,20.57,413,70.21
