date,indicator,value,entity
2020-11-25,Daily ICU occupancy,359,Canada
2020-11-26,Daily ICU occupancy,375,Canada
2020-11-27,Daily ICU occupancy,381,Canada
2020-11-28,Daily ICU occupancy,391,Canada
2020-11-29,Daily ICU occupancy,406,Canada
2020-11-30,Daily ICU occupancy,433,Canada
2020-12-01,Daily ICU occupancy,437,Canada
2020-12-02,Daily ICU occupancy,461,Canada
2020-12-03,Daily ICU occupancy,474,Canada
2020-12-04,Daily ICU occupancy,473,Canada
2020-12-05,Daily ICU occupancy,474,Canada
2020-12-06,Daily ICU occupancy,483,Canada
2020-12-07,Daily ICU occupancy,490,Canada
2020-12-08,Daily ICU occupancy,497,Canada
2020-12-09,Daily ICU occupancy,509,Canada
2020-12-10,Daily ICU occupancy,540,Canada
2020-12-11,Daily ICU occupancy,538,Canada
2020-12-12,Daily ICU occupancy,556,Canada
2020-12-13,Daily ICU occupancy,551,Canada
2020-12-14,Daily ICU occupancy,556,Canada
2020-12-15,Daily ICU occupancy,576,Canada
2020-12-16,Daily ICU occupancy,584,Canada
2020-12-17,Daily ICU occupancy,573,Canada
2020-12-18,Daily ICU occupancy,577,Canada
2020-12-19,Daily ICU occupancy,577,Canada
2020-12-20,Daily ICU occupancy,572,Canada
2020-12-21,Daily ICU occupancy,580,Canada
2020-12-22,Daily ICU occupancy,576,Canada
2020-12-23,Daily ICU occupancy,573,Canada
2020-12-24,Daily ICU occupancy,574,Canada
2020-12-25,Daily ICU occupancy,588,Canada
2020-12-26,Daily ICU occupancy,581,Canada
2020-12-27,Daily ICU occupancy,605,Canada
2020-12-28,Daily ICU occupancy,617,Canada
2020-12-29,Daily ICU occupancy,644,Canada
2020-12-30,Daily ICU occupancy,646,Canada
2020-12-31,Daily ICU occupancy,640,Canada
2021-01-01,Daily ICU occupancy,635,Canada
2021-01-02,Daily ICU occupancy,638,Canada
2021-01-03,Daily ICU occupancy,639,Canada
2021-01-04,Daily ICU occupancy,669,Canada
2021-01-05,Daily ICU occupancy,672,Canada
2021-01-06,Daily ICU occupancy,667,Canada
2021-01-07,Daily ICU occupancy,669,Canada
2021-01-08,Daily ICU occupancy,682,Canada
2021-01-09,Daily ICU occupancy,678,Canada
2021-01-10,Daily ICU occupancy,680,Canada
2021-01-11,Daily ICU occupancy,686,Canada
2021-01-12,Daily ICU occupancy,683,Canada
2021-01-13,Daily ICU occupancy,698,Canada
2021-01-14,Daily ICU occupancy,689,Canada
2021-01-15,Daily ICU occupancy,686,Canada
2021-01-16,Daily ICU occupancy,686,Canada
2021-01-17,Daily ICU occupancy,683,Canada
2021-01-18,Daily ICU occupancy,681,Canada
2021-01-19,Daily ICU occupancy,681,Canada
2021-01-20,Daily ICU occupancy,667,Canada
2021-01-21,Daily ICU occupancy,660,Canada
2021-01-22,Daily ICU occupancy,683,Canada
2021-01-23,Daily ICU occupancy,675,Canada
2021-01-24,Daily ICU occupancy,677,Canada
2021-01-25,Daily ICU occupancy,655,Canada
2021-01-26,Daily ICU occupancy,657,Canada
2021-01-27,Daily ICU occupancy,649,Canada
2021-01-28,Daily ICU occupancy,665,Canada
2021-01-29,Daily ICU occupancy,643,Canada
2021-01-30,Daily ICU occupancy,645,Canada
2021-01-31,Daily ICU occupancy,646,Canada
2021-02-01,Daily ICU occupancy,622,Canada
2021-02-02,Daily ICU occupancy,615,Canada
2021-02-03,Daily ICU occupancy,595,Canada
2021-02-04,Daily ICU occupancy,594,Canada
2021-02-05,Daily ICU occupancy,590,Canada
2021-02-06,Daily ICU occupancy,597,Canada
2021-02-07,Daily ICU occupancy,588,Canada
2021-02-08,Daily ICU occupancy,564,Canada
2021-02-09,Daily ICU occupancy,549,Canada
2021-02-10,Daily ICU occupancy,534,Canada
2021-02-11,Daily ICU occupancy,520,Canada
2021-02-12,Daily ICU occupancy,520,Canada
2021-02-13,Daily ICU occupancy,507,Canada
2021-02-14,Daily ICU occupancy,509,Canada
2021-02-15,Daily ICU occupancy,507,Canada
2021-02-16,Daily ICU occupancy,514,Canada
2021-02-17,Daily ICU occupancy,487,Canada
2021-02-18,Daily ICU occupancy,474,Canada
2021-02-19,Daily ICU occupancy,455,Canada
2021-02-20,Daily ICU occupancy,475,Canada
2021-02-21,Daily ICU occupancy,480,Canada
2021-02-22,Daily ICU occupancy,478,Canada
2021-02-23,Daily ICU occupancy,487,Canada
2021-02-24,Daily ICU occupancy,482,Canada
2021-02-25,Daily ICU occupancy,484,Canada
2021-02-26,Daily ICU occupancy,474,Canada
2021-02-27,Daily ICU occupancy,486,Canada
2021-02-28,Daily ICU occupancy,474,Canada
2021-03-01,Daily ICU occupancy,482,Canada
2021-03-02,Daily ICU occupancy,467,Canada
2021-03-03,Daily ICU occupancy,468,Canada
2021-03-04,Daily ICU occupancy,468,Canada
2021-03-05,Daily ICU occupancy,467,Canada
2021-03-06,Daily ICU occupancy,462,Canada
2021-03-07,Daily ICU occupancy,472,Canada
2021-03-08,Daily ICU occupancy,480,Canada
2021-03-09,Daily ICU occupancy,467,Canada
2021-03-10,Daily ICU occupancy,466,Canada
2021-03-11,Daily ICU occupancy,472,Canada
2021-03-12,Daily ICU occupancy,464,Canada
2021-03-13,Daily ICU occupancy,474,Canada
2021-03-14,Daily ICU occupancy,497,Canada
2021-03-15,Daily ICU occupancy,497,Canada
2021-03-16,Daily ICU occupancy,517,Canada
2021-03-17,Daily ICU occupancy,520,Canada
2021-03-18,Daily ICU occupancy,527,Canada
2021-03-19,Daily ICU occupancy,515,Canada
2021-03-20,Daily ICU occupancy,517,Canada
2021-03-21,Daily ICU occupancy,510,Canada
2021-03-22,Daily ICU occupancy,544,Canada
2021-03-23,Daily ICU occupancy,551,Canada
2021-03-24,Daily ICU occupancy,550,Canada
2021-03-25,Daily ICU occupancy,575,Canada
2021-03-26,Daily ICU occupancy,594,Canada
2021-03-27,Daily ICU occupancy,589,Canada
2021-03-28,Daily ICU occupancy,601,Canada
2021-03-29,Daily ICU occupancy,603,Canada
2021-03-30,Daily ICU occupancy,620,Canada
2021-03-31,Daily ICU occupancy,625,Canada
2021-04-01,Daily ICU occupancy,628,Canada
2021-04-02,Daily ICU occupancy,658,Canada
2021-04-03,Daily ICU occupancy,690,Canada
2021-04-04,Daily ICU occupancy,722,Canada
2021-04-05,Daily ICU occupancy,767,Canada
2021-04-06,Daily ICU occupancy,762,Canada
2021-04-07,Daily ICU occupancy,796,Canada
2021-04-08,Daily ICU occupancy,821,Canada
2021-04-09,Daily ICU occupancy,858,Canada
2021-04-10,Daily ICU occupancy,895,Canada
2021-04-11,Daily ICU occupancy,909,Canada
2021-04-12,Daily ICU occupancy,922,Canada
2021-04-13,Daily ICU occupancy,938,Canada
2021-04-14,Daily ICU occupancy,957,Canada
2021-04-15,Daily ICU occupancy,1009,Canada
2021-04-16,Daily ICU occupancy,1035,Canada
2021-04-17,Daily ICU occupancy,1066,Canada
2021-04-18,Daily ICU occupancy,1088,Canada
2021-04-19,Daily ICU occupancy,1098,Canada
2021-04-20,Daily ICU occupancy,1144,Canada
2021-04-21,Daily ICU occupancy,1178,Canada
2021-04-22,Daily ICU occupancy,1195,Canada
2021-04-23,Daily ICU occupancy,1213,Canada
2021-04-24,Daily ICU occupancy,1240,Canada
2021-04-25,Daily ICU occupancy,1269,Canada
2021-04-26,Daily ICU occupancy,1264,Canada
2021-04-27,Daily ICU occupancy,1273,Canada
2021-04-28,Daily ICU occupancy,1286,Canada
2021-04-29,Daily ICU occupancy,1296,Canada
2021-04-30,Daily ICU occupancy,1309,Canada
2021-05-01,Daily ICU occupancy,1313,Canada
2021-05-02,Daily ICU occupancy,1311,Canada
2021-05-03,Daily ICU occupancy,1306,Canada
2021-05-04,Daily ICU occupancy,1298,Canada
2021-05-05,Daily ICU occupancy,1279,Canada
2021-05-06,Daily ICU occupancy,1264,Canada
2021-05-07,Daily ICU occupancy,1261,Canada
2021-05-08,Daily ICU occupancy,1257,Canada
2021-05-09,Daily ICU occupancy,1239,Canada
2021-05-10,Daily ICU occupancy,1223,Canada
2021-05-11,Daily ICU occupancy,1201,Canada
2021-05-12,Daily ICU occupancy,1210,Canada
2021-05-13,Daily ICU occupancy,1214,Canada
2021-05-14,Daily ICU occupancy,1229,Canada
2021-05-15,Daily ICU occupancy,1240,Canada
2021-05-16,Daily ICU occupancy,1231,Canada
2021-05-17,Daily ICU occupancy,1205,Canada
2021-05-18,Daily ICU occupancy,1163,Canada
2021-05-19,Daily ICU occupancy,1141,Canada
2021-05-20,Daily ICU occupancy,1122,Canada
2021-05-21,Daily ICU occupancy,1101,Canada
2021-05-22,Daily ICU occupancy,1080,Canada
2021-05-23,Daily ICU occupancy,1070,Canada
2021-05-24,Daily ICU occupancy,1069,Canada
2021-05-25,Daily ICU occupancy,1052,Canada
2021-05-26,Daily ICU occupancy,1020,Canada
2021-05-27,Daily ICU occupancy,1002,Canada
2021-05-28,Daily ICU occupancy,962,Canada
2021-05-29,Daily ICU occupancy,946,Canada
2021-05-30,Daily ICU occupancy,949,Canada
2021-05-31,Daily ICU occupancy,900,Canada
2021-06-01,Daily ICU occupancy,886,Canada
2021-06-02,Daily ICU occupancy,838,Canada
2021-06-03,Daily ICU occupancy,796,Canada
2021-06-04,Daily ICU occupancy,776,Canada
2021-06-05,Daily ICU occupancy,767,Canada
2021-06-06,Daily ICU occupancy,747,Canada
2021-06-07,Daily ICU occupancy,725,Canada
2021-06-08,Daily ICU occupancy,702,Canada
2021-06-09,Daily ICU occupancy,675,Canada
2021-06-10,Daily ICU occupancy,659,Canada
2021-06-11,Daily ICU occupancy,631,Canada
2021-06-12,Daily ICU occupancy,630,Canada
2021-06-13,Daily ICU occupancy,610,Canada
2021-06-14,Daily ICU occupancy,579,Canada
2021-06-15,Daily ICU occupancy,569,Canada
2021-06-16,Daily ICU occupancy,541,Canada
2021-06-17,Daily ICU occupancy,531,Canada
2021-06-18,Daily ICU occupancy,511,Canada
2021-06-19,Daily ICU occupancy,509,Canada
2021-06-20,Daily ICU occupancy,496,Canada
2021-06-21,Daily ICU occupancy,490,Canada
2021-06-22,Daily ICU occupancy,475,Canada
2021-06-23,Daily ICU occupancy,464,Canada
2021-06-24,Daily ICU occupancy,435,Canada
2021-06-25,Daily ICU occupancy,438,Canada
2021-06-26,Daily ICU occupancy,438,Canada
2021-06-27,Daily ICU occupancy,431,Canada
2021-06-28,Daily ICU occupancy,411,Canada
2021-06-29,Daily ICU occupancy,402,Canada
2021-06-30,Daily ICU occupancy,384,Canada
2021-07-01,Daily ICU occupancy,377,Canada
2021-07-02,Daily ICU occupancy,362,Canada
2021-07-03,Daily ICU occupancy,342,Canada
2021-07-04,Daily ICU occupancy,340,Canada
2021-07-05,Daily ICU occupancy,333,Canada
2021-07-06,Daily ICU occupancy,320,Canada
2021-07-07,Daily ICU occupancy,313,Canada
2021-07-08,Daily ICU occupancy,304,Canada
2021-07-09,Daily ICU occupancy,299,Canada
2021-07-10,Daily ICU occupancy,300,Canada
2021-07-11,Daily ICU occupancy,303,Canada
2021-07-12,Daily ICU occupancy,281,Canada
2021-07-13,Daily ICU occupancy,271,Canada
2021-07-14,Daily ICU occupancy,252,Canada
2021-07-15,Daily ICU occupancy,238,Canada
2021-07-16,Daily ICU occupancy,226,Canada
2021-07-17,Daily ICU occupancy,230,Canada
2021-07-18,Daily ICU occupancy,231,Canada
2021-07-19,Daily ICU occupancy,227,Canada
2021-07-20,Daily ICU occupancy,225,Canada
2021-07-21,Daily ICU occupancy,225,Canada
2021-07-22,Daily ICU occupancy,219,Canada
2021-07-23,Daily ICU occupancy,209,Canada
2021-07-24,Daily ICU occupancy,204,Canada
2021-07-25,Daily ICU occupancy,207,Canada
2021-07-26,Daily ICU occupancy,204,Canada
2021-07-27,Daily ICU occupancy,203,Canada
2021-07-28,Daily ICU occupancy,203,Canada
2021-07-29,Daily ICU occupancy,197,Canada
2021-07-30,Daily ICU occupancy,183,Canada
2021-07-31,Daily ICU occupancy,175,Canada
2021-08-01,Daily ICU occupancy,175,Canada
2021-08-02,Daily ICU occupancy,179,Canada
2021-08-03,Daily ICU occupancy,183,Canada
2021-08-04,Daily ICU occupancy,192,Canada
2021-08-05,Daily ICU occupancy,188,Canada
2021-08-06,Daily ICU occupancy,191,Canada
2021-08-07,Daily ICU occupancy,190,Canada
2021-08-08,Daily ICU occupancy,188,Canada
2021-08-09,Daily ICU occupancy,191,Canada
2021-08-10,Daily ICU occupancy,194,Canada
2021-08-11,Daily ICU occupancy,209,Canada
2021-08-12,Daily ICU occupancy,206,Canada
2021-08-13,Daily ICU occupancy,214,Canada
2021-08-14,Daily ICU occupancy,221,Canada
2021-08-15,Daily ICU occupancy,227,Canada
2021-08-16,Daily ICU occupancy,245,Canada
2021-08-17,Daily ICU occupancy,253,Canada
2021-08-18,Daily ICU occupancy,260,Canada
2021-08-19,Daily ICU occupancy,271,Canada
2021-08-20,Daily ICU occupancy,269,Canada
2021-08-21,Daily ICU occupancy,224,Canada
2021-08-22,Daily ICU occupancy,240,Canada
2021-08-23,Daily ICU occupancy,247,Canada
2021-08-24,Daily ICU occupancy,331,Canada
2021-08-25,Daily ICU occupancy,345,Canada
2021-08-26,Daily ICU occupancy,359,Canada
2021-08-27,Daily ICU occupancy,374,Canada
2021-08-28,Daily ICU occupancy,372,Canada
2021-08-29,Daily ICU occupancy,384,Canada
2021-08-30,Daily ICU occupancy,403,Canada
2021-08-31,Daily ICU occupancy,424,Canada
2021-09-01,Daily ICU occupancy,432,Canada
2021-09-02,Daily ICU occupancy,444,Canada
2021-09-03,Daily ICU occupancy,453,Canada
2021-09-04,Daily ICU occupancy,464,Canada
2021-09-05,Daily ICU occupancy,476,Canada
2021-09-06,Daily ICU occupancy,494,Canada
2021-09-07,Daily ICU occupancy,513,Canada
2021-09-08,Daily ICU occupancy,524,Canada
2021-09-09,Daily ICU occupancy,532,Canada
2021-09-10,Daily ICU occupancy,552,Canada
2021-09-11,Daily ICU occupancy,376,Canada
2021-09-12,Daily ICU occupancy,577,Canada
2021-09-13,Daily ICU occupancy,603,Canada
2021-09-14,Daily ICU occupancy,620,Canada
2021-09-15,Daily ICU occupancy,613,Canada
2021-09-16,Daily ICU occupancy,611,Canada
2021-09-17,Daily ICU occupancy,614,Canada
2021-09-18,Daily ICU occupancy,460,Canada
2021-09-19,Daily ICU occupancy,471,Canada
2021-09-20,Daily ICU occupancy,644,Canada
2021-09-21,Daily ICU occupancy,654,Canada
2021-09-22,Daily ICU occupancy,662,Canada
2021-09-23,Daily ICU occupancy,679,Canada
2021-09-24,Daily ICU occupancy,691,Canada
2021-09-25,Daily ICU occupancy,532,Canada
2021-09-26,Daily ICU occupancy,537,Canada
2021-09-27,Daily ICU occupancy,691,Canada
2021-09-28,Daily ICU occupancy,700,Canada
2021-09-29,Daily ICU occupancy,695,Canada
2021-09-30,Daily ICU occupancy,558,Canada
2021-10-01,Daily ICU occupancy,685,Canada
2021-10-02,Daily ICU occupancy,546,Canada
2021-10-03,Daily ICU occupancy,546,Canada
2021-10-04,Daily ICU occupancy,683,Canada
2021-10-05,Daily ICU occupancy,677,Canada
2021-10-06,Daily ICU occupancy,670,Canada
2021-10-07,Daily ICU occupancy,664,Canada
2021-10-08,Daily ICU occupancy,669,Canada
2021-10-09,Daily ICU occupancy,664,Canada
2021-10-10,Daily ICU occupancy,665,Canada
2021-10-11,Daily ICU occupancy,658,Canada
2021-10-12,Daily ICU occupancy,669,Canada
2021-10-13,Daily ICU occupancy,658,Canada
2021-10-14,Daily ICU occupancy,658,Canada
2021-10-15,Daily ICU occupancy,656,Canada
2021-10-16,Daily ICU occupancy,652,Canada
2021-10-17,Daily ICU occupancy,657,Canada
2021-10-18,Daily ICU occupancy,667,Canada
2021-10-19,Daily ICU occupancy,632,Canada
2021-10-20,Daily ICU occupancy,627,Canada
2021-10-21,Daily ICU occupancy,612,Canada
2021-10-22,Daily ICU occupancy,605,Canada
2021-10-23,Daily ICU occupancy,599,Canada
2021-10-24,Daily ICU occupancy,586,Canada
2021-10-25,Daily ICU occupancy,582,Canada
2021-10-26,Daily ICU occupancy,583,Canada
2021-10-27,Daily ICU occupancy,576,Canada
2021-10-28,Daily ICU occupancy,570,Canada
2021-10-29,Daily ICU occupancy,562,Canada
2021-10-30,Daily ICU occupancy,552,Canada
2021-10-31,Daily ICU occupancy,538,Canada
2021-11-01,Daily ICU occupancy,529,Canada
2021-11-02,Daily ICU occupancy,516,Canada
2021-11-03,Daily ICU occupancy,509,Canada
2021-11-04,Daily ICU occupancy,489,Canada
2021-11-05,Daily ICU occupancy,483,Canada
2021-11-06,Daily ICU occupancy,478,Canada
2021-11-07,Daily ICU occupancy,470,Canada
2021-11-08,Daily ICU occupancy,463,Canada
2021-11-09,Daily ICU occupancy,474,Canada
2021-11-10,Daily ICU occupancy,471,Canada
2021-11-11,Daily ICU occupancy,454,Canada
2021-11-12,Daily ICU occupancy,453,Canada
2021-11-13,Daily ICU occupancy,454,Canada
2021-11-14,Daily ICU occupancy,455,Canada
2021-11-15,Daily ICU occupancy,456,Canada
2021-11-16,Daily ICU occupancy,437,Canada
2021-11-17,Daily ICU occupancy,432,Canada
2021-11-18,Daily ICU occupancy,424,Canada
2021-11-19,Daily ICU occupancy,420,Canada
2021-11-20,Daily ICU occupancy,426,Canada
2021-11-21,Daily ICU occupancy,438,Canada
2021-11-22,Daily ICU occupancy,426,Canada
2021-11-23,Daily ICU occupancy,432,Canada
2021-11-24,Daily ICU occupancy,429,Canada
2021-11-25,Daily ICU occupancy,426,Canada
2021-11-26,Daily ICU occupancy,424,Canada
2021-11-27,Daily ICU occupancy,405,Canada
2021-11-28,Daily ICU occupancy,405,Canada
2021-11-29,Daily ICU occupancy,432,Canada
2021-11-30,Daily ICU occupancy,422,Canada
2021-12-01,Daily ICU occupancy,408,Canada
2021-12-02,Daily ICU occupancy,408,Canada
2021-12-03,Daily ICU occupancy,399,Canada
2021-12-04,Daily ICU occupancy,402,Canada
2021-12-05,Daily ICU occupancy,411,Canada
2021-12-06,Daily ICU occupancy,413,Canada
2021-12-07,Daily ICU occupancy,398,Canada
2021-12-08,Daily ICU occupancy,391,Canada
2021-12-09,Daily ICU occupancy,389,Canada
2021-12-10,Daily ICU occupancy,383,Canada
2021-12-11,Daily ICU occupancy,365,Canada
2021-12-12,Daily ICU occupancy,382,Canada
2021-12-13,Daily ICU occupancy,396,Canada
2021-12-14,Daily ICU occupancy,406,Canada
2021-12-15,Daily ICU occupancy,384,Canada
2021-12-16,Daily ICU occupancy,388,Canada
2021-12-17,Daily ICU occupancy,380,Canada
2021-12-18,Daily ICU occupancy,382,Canada
2021-12-19,Daily ICU occupancy,384,Canada
2021-12-20,Daily ICU occupancy,391,Canada
2021-12-21,Daily ICU occupancy,385,Canada
2021-12-22,Daily ICU occupancy,377,Canada
2021-12-23,Daily ICU occupancy,385,Canada
2021-12-24,Daily ICU occupancy,371,Canada
2021-12-25,Daily ICU occupancy,371,Canada
2021-12-26,Daily ICU occupancy,372,Canada
2021-12-27,Daily ICU occupancy,377,Canada
2021-12-28,Daily ICU occupancy,367,Canada
2021-12-29,Daily ICU occupancy,378,Canada
2021-12-30,Daily ICU occupancy,391,Canada
2021-12-31,Daily ICU occupancy,404,Canada
2022-01-01,Daily ICU occupancy,416,Canada
2022-01-02,Daily ICU occupancy,429,Canada
2022-01-03,Daily ICU occupancy,456,Canada
2022-01-04,Daily ICU occupancy,505,Canada
2022-01-05,Daily ICU occupancy,517,Canada
2022-01-06,Daily ICU occupancy,561,Canada
2022-01-07,Daily ICU occupancy,594,Canada
2022-01-08,Daily ICU occupancy,641,Canada
2022-01-09,Daily ICU occupancy,664,Canada
2022-01-10,Daily ICU occupancy,706,Canada
2022-01-11,Daily ICU occupancy,757,Canada
2022-01-12,Daily ICU occupancy,792,Canada
2022-01-13,Daily ICU occupancy,793,Canada
2022-01-14,Daily ICU occupancy,813,Canada
2022-01-15,Daily ICU occupancy,843,Canada
2022-01-16,Daily ICU occupancy,861,Canada
2022-01-17,Daily ICU occupancy,909,Canada
2022-01-18,Daily ICU occupancy,927,Canada
2022-01-19,Daily ICU occupancy,952,Canada
2022-01-20,Daily ICU occupancy,965,Canada
2022-01-21,Daily ICU occupancy,960,Canada
2022-01-22,Daily ICU occupancy,962,Canada
2022-01-23,Daily ICU occupancy,968,Canada
2022-01-24,Daily ICU occupancy,1000,Canada
2022-01-25,Daily ICU occupancy,997,Canada
2022-01-26,Daily ICU occupancy,973,Canada
2022-01-27,Daily ICU occupancy,971,Canada
2022-01-28,Daily ICU occupancy,986,Canada
2022-01-29,Daily ICU occupancy,958,Canada
2022-01-30,Daily ICU occupancy,958,Canada
2022-01-31,Daily ICU occupancy,978,Canada
2022-02-01,Daily ICU occupancy,949,Canada
2022-02-02,Daily ICU occupancy,937,Canada
2022-02-03,Daily ICU occupancy,938,Canada
2022-02-04,Daily ICU occupancy,908,Canada
2022-02-05,Daily ICU occupancy,875,Canada
2022-02-06,Daily ICU occupancy,857,Canada
2022-02-07,Daily ICU occupancy,877,Canada
2022-02-08,Daily ICU occupancy,870,Canada
2022-02-09,Daily ICU occupancy,828,Canada
2022-02-10,Daily ICU occupancy,812,Canada
2022-02-11,Daily ICU occupancy,791,Canada
2022-02-12,Daily ICU occupancy,767,Canada
2022-02-13,Daily ICU occupancy,758,Canada
2022-02-14,Daily ICU occupancy,734,Canada
2022-02-15,Daily ICU occupancy,718,Canada
2022-02-16,Daily ICU occupancy,699,Canada
2022-02-17,Daily ICU occupancy,695,Canada
2022-02-18,Daily ICU occupancy,683,Canada
2022-02-19,Daily ICU occupancy,636,Canada
2022-02-20,Daily ICU occupancy,617,Canada
2022-02-21,Daily ICU occupancy,614,Canada
2022-02-22,Daily ICU occupancy,612,Canada
2022-02-23,Daily ICU occupancy,604,Canada
2022-02-24,Daily ICU occupancy,583,Canada
2022-02-25,Daily ICU occupancy,555,Canada
2022-02-26,Daily ICU occupancy,532,Canada
2022-02-27,Daily ICU occupancy,524,Canada
2022-02-28,Daily ICU occupancy,529,Canada
2022-03-01,Daily ICU occupancy,527,Canada
2022-03-02,Daily ICU occupancy,517,Canada
2022-03-03,Daily ICU occupancy,513,Canada
2022-03-04,Daily ICU occupancy,491,Canada
2022-03-05,Daily ICU occupancy,483,Canada
2022-03-06,Daily ICU occupancy,477,Canada
2022-03-07,Daily ICU occupancy,481,Canada
2022-03-08,Daily ICU occupancy,474,Canada
2022-03-09,Daily ICU occupancy,466,Canada
2022-03-10,Daily ICU occupancy,462,Canada
2022-03-11,Daily ICU occupancy,446,Canada
2022-03-12,Daily ICU occupancy,435,Canada
2022-03-13,Daily ICU occupancy,426,Canada
2022-03-14,Daily ICU occupancy,428,Canada
2022-03-15,Daily ICU occupancy,417,Canada
2022-03-16,Daily ICU occupancy,396,Canada
2022-03-17,Daily ICU occupancy,381,Canada
2022-03-18,Daily ICU occupancy,369,Canada
2022-03-19,Daily ICU occupancy,358,Canada
2022-03-20,Daily ICU occupancy,361,Canada
2022-03-21,Daily ICU occupancy,362,Canada
2022-03-22,Daily ICU occupancy,364,Canada
2022-03-23,Daily ICU occupancy,359,Canada
2022-03-24,Daily ICU occupancy,351,Canada
2022-03-25,Daily ICU occupancy,347,Canada
2022-03-26,Daily ICU occupancy,340,Canada
2022-03-27,Daily ICU occupancy,342,Canada
2022-03-28,Daily ICU occupancy,339,Canada
2022-03-29,Daily ICU occupancy,338,Canada
2022-03-30,Daily ICU occupancy,328,Canada
2022-03-31,Daily ICU occupancy,318,Canada
2022-04-01,Daily ICU occupancy,312,Canada
2022-04-02,Daily ICU occupancy,314,Canada
2022-04-03,Daily ICU occupancy,313,Canada
2022-04-04,Daily ICU occupancy,332,Canada
2022-04-05,Daily ICU occupancy,339,Canada
2022-04-06,Daily ICU occupancy,336,Canada
2022-04-07,Daily ICU occupancy,338,Canada
2022-04-08,Daily ICU occupancy,336,Canada
2022-04-09,Daily ICU occupancy,343,Canada
2022-04-10,Daily ICU occupancy,342,Canada
2022-04-11,Daily ICU occupancy,363,Canada
2022-04-12,Daily ICU occupancy,373,Canada
2022-04-13,Daily ICU occupancy,369,Canada
2022-04-14,Daily ICU occupancy,355,Canada
2022-04-15,Daily ICU occupancy,368,Canada
2022-04-16,Daily ICU occupancy,370,Canada
2022-04-17,Daily ICU occupancy,373,Canada
2022-04-18,Daily ICU occupancy,384,Canada
2022-04-19,Daily ICU occupancy,387,Canada
2022-04-20,Daily ICU occupancy,380,Canada
2022-04-21,Daily ICU occupancy,368,Canada
2022-04-22,Daily ICU occupancy,379,Canada
2022-04-23,Daily ICU occupancy,398,Canada
2022-04-24,Daily ICU occupancy,392,Canada
2022-04-25,Daily ICU occupancy,396,Canada
2022-04-26,Daily ICU occupancy,394,Canada
2022-04-27,Daily ICU occupancy,397,Canada
2022-04-28,Daily ICU occupancy,390,Canada
2022-04-29,Daily ICU occupancy,395,Canada
2022-04-30,Daily ICU occupancy,365,Canada
2022-05-01,Daily ICU occupancy,369,Canada
2022-05-02,Daily ICU occupancy,385,Canada
2022-05-03,Daily ICU occupancy,376,Canada
2022-05-04,Daily ICU occupancy,374,Canada
2022-05-05,Daily ICU occupancy,366,Canada
2022-05-06,Daily ICU occupancy,362,Canada
2022-05-07,Daily ICU occupancy,343,Canada
2022-05-08,Daily ICU occupancy,344,Canada
2022-05-09,Daily ICU occupancy,340,Canada
2022-05-10,Daily ICU occupancy,328,Canada
2022-05-11,Daily ICU occupancy,320,Canada
2022-05-12,Daily ICU occupancy,317,Canada
2022-05-13,Daily ICU occupancy,312,Canada
2022-05-14,Daily ICU occupancy,299,Canada
2022-05-15,Daily ICU occupancy,301,Canada
2022-05-16,Daily ICU occupancy,305,Canada
2022-05-17,Daily ICU occupancy,319,Canada
2022-05-18,Daily ICU occupancy,315,Canada
2022-05-19,Daily ICU occupancy,315,Canada
2022-05-20,Daily ICU occupancy,299,Canada
2022-05-21,Daily ICU occupancy,291,Canada
2022-05-22,Daily ICU occupancy,274,Canada
2022-05-23,Daily ICU occupancy,277,Canada
2022-05-24,Daily ICU occupancy,286,Canada
2022-05-25,Daily ICU occupancy,285,Canada
2022-05-26,Daily ICU occupancy,272,Canada
2022-05-27,Daily ICU occupancy,262,Canada
2022-05-28,Daily ICU occupancy,251,Canada
2022-05-29,Daily ICU occupancy,246,Canada
2022-05-30,Daily ICU occupancy,252,Canada
2022-05-31,Daily ICU occupancy,247,Canada
2022-06-01,Daily ICU occupancy,231,Canada
2022-06-02,Daily ICU occupancy,219,Canada
2022-06-03,Daily ICU occupancy,211,Canada
2022-06-04,Daily ICU occupancy,196,Canada
2022-06-05,Daily ICU occupancy,200,Canada
2022-06-06,Daily ICU occupancy,209,Canada
2022-06-07,Daily ICU occupancy,199,Canada
2022-06-08,Daily ICU occupancy,202,Canada
2022-06-09,Daily ICU occupancy,205,Canada
2022-06-10,Daily ICU occupancy,193,Canada
2022-06-11,Daily ICU occupancy,187,Canada
2022-06-12,Daily ICU occupancy,188,Canada
2022-06-13,Daily ICU occupancy,192,Canada
2022-06-14,Daily ICU occupancy,189,Canada
2022-06-15,Daily ICU occupancy,191,Canada
2022-06-16,Daily ICU occupancy,178,Canada
2022-06-17,Daily ICU occupancy,174,Canada
2022-06-18,Daily ICU occupancy,162,Canada
2022-06-19,Daily ICU occupancy,166,Canada
2022-06-20,Daily ICU occupancy,172,Canada
2022-06-21,Daily ICU occupancy,166,Canada
2022-06-22,Daily ICU occupancy,163,Canada
2022-06-23,Daily ICU occupancy,167,Canada
2022-06-24,Daily ICU occupancy,162,Canada
2022-06-25,Daily ICU occupancy,150,Canada
2022-06-26,Daily ICU occupancy,156,Canada
2022-06-27,Daily ICU occupancy,157,Canada
2022-06-28,Daily ICU occupancy,154,Canada
