country,date,cumulative_estimated_daily_excess_deaths,cumulative_estimated_daily_excess_deaths_ci_95_top,cumulative_estimated_daily_excess_deaths_ci_95_bot,cumulative_estimated_daily_excess_deaths_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_bot_per_100k,estimated_daily_excess_deaths,estimated_daily_excess_deaths_ci_95_top,estimated_daily_excess_deaths_ci_95_bot,estimated_daily_excess_deaths_per_100k,estimated_daily_excess_deaths_ci_95_top_per_100k,estimated_daily_excess_deaths_ci_95_bot_per_100k
Afghanistan,2023-04-03,122632.57,155776.47,49761.203,298.16736,378.75302,120.988785,95.83311,227.67754,-9.84803,0.23300748,0.5535724,-0.023944382
Afghanistan,2023-04-10,123310.57,156624.94,50082.78,299.81583,380.816,121.77067,96.85806,214.07182,-3.9083285,0.23549953,0.52049166,-0.009502663
Afghanistan,2023-04-17,124004.68,157495.92,50144.92,301.50348,382.9337,121.92175,99.15853,216.6961,-6.6196074,0.24109286,0.52687234,-0.016094834
Afghanistan,2023-04-24,124702.13,158336.3,50368.094,303.19925,384.977,122.46437,99.6354,216.6961,-1.2096354,0.24225229,0.52687234,-0.002941093
Afghanistan,2023-05-01,125425.836,159114.83,50616.855,304.95886,386.86987,123.069214,103.38643,211.49405,3.389007,0.25137252,0.5142241,0.008239991
Afghanistan,2023-05-08,126160.664,159338.0,50876.914,306.7455,387.4125,123.701515,104.97561,225.55263,8.005944,0.25523642,0.54840595,0.019465556
Afghanistan,2023-05-15,126893.07,159575.98,51117.41,308.52628,387.99112,124.286255,104.629074,227.84293,8.551789,0.25439388,0.55397457,0.020792717
Afghanistan,2023-05-22,127620.79,159631.45,51323.438,310.29565,388.126,124.78719,103.96055,230.71686,6.653761,0.25276843,0.56096214,0.016177874
Afghanistan,2023-05-29,128376.64,159978.62,51511.13,312.13342,388.9701,125.24354,107.978615,234.1211,2.3326998,0.2625379,0.5692392,0.005671698
Afghanistan,2023-06-05,129255.16,160617.89,51661.496,314.26944,390.52438,125.60914,125.50175,236.4077,11.56425,0.30514342,0.5747988,0.02811718
Afghanistan,2023-06-12,130219.19,161288.31,51823.797,316.61334,392.15445,126.00375,137.71832,239.74365,7.702827,0.33484668,0.5829098,0.01872856
Afghanistan,2023-06-19,131184.67,162003.94,51994.68,318.96082,393.89444,126.41924,137.92628,238.93468,2.853119,0.3353523,0.58094287,0.006937039
Afghanistan,2023-06-26,132174.88,162710.03,52214.6,321.3684,395.6112,126.95395,141.45923,261.11246,12.046479,0.34394225,0.63486564,0.029289665
Afghanistan,2023-07-03,133278.77,163234.55,52538.32,324.05237,396.8865,127.741035,157.69737,290.82504,-0.53028435,0.38342348,0.7071085,-0.001289327
Afghanistan,2023-07-10,134365.98,163571.62,52866.582,326.69583,397.7061,128.53917,155.31642,261.67862,6.221225,0.37763447,0.6362422,0.015126211
Afghanistan,2023-07-17,135453.14,163908.72,53116.875,329.33914,398.52567,129.14774,155.30911,289.4568,5.1961017,0.3776167,0.7037817,0.012633739
Afghanistan,2023-07-24,136540.38,164236.72,53455.62,331.98264,399.32318,129.97134,155.31984,261.67862,6.1216335,0.37764278,0.6362422,0.014884066
Afghanistan,2023-07-31,137855.2,166419.5,54096.055,335.1795,404.63037,131.52849,187.83275,323.2256,26.024185,0.45669428,0.7858868,0.06327489
Afghanistan,2023-08-07,139167.69,168767.2,55146.83,338.37064,410.33856,134.08333,187.49675,325.29504,37.151802,0.45587733,0.79091847,0.09033044
Afghanistan,2023-08-14,140480.42,170549.75,56557.16,341.56238,414.6726,137.5124,187.53261,323.08035,33.501614,0.45596454,0.78553367,0.08145542
Afghanistan,2023-08-21,141654.33,171994.12,57845.406,344.41663,418.18442,140.64462,167.70142,330.6256,33.129604,0.4077472,0.80387914,0.080550924
Afghanistan,2023-08-28,142773.23,172957.12,58229.773,347.13712,420.52588,141.57918,159.84384,312.6876,21.839657,0.3886424,0.7602648,0.05310068
Afghanistan,2023-09-04,143601.02,173554.14,58437.863,349.14975,421.97745,142.08511,118.253716,262.5888,5.7284346,0.28752065,0.6384553,0.013928047
Afghanistan,2023-09-11,144435.61,174122.69,58640.453,351.179,423.3598,142.57768,119.22808,260.5026,6.6407285,0.2898897,0.6333829,0.016146187
Afghanistan,2023-09-18,145247.56,175436.05,58835.207,353.15317,426.55307,143.05121,115.992775,271.73956,6.4529643,0.28202343,0.6607043,0.01568966
Afghanistan,2023-09-25,146075.77,177368.44,59019.555,355.16687,431.25146,143.49944,118.31596,276.05533,5.9387455,0.287672,0.67119753,0.014439394
Afghanistan,2023-10-02,146946.2,178719.9,59253.34,357.28323,434.5374,144.06786,124.34857,194.25217,-2.86482,0.3023396,0.47230238,-0.006965489
Afghanistan,2023-10-09,147799.69,179552.84,59411.94,359.35837,436.56262,144.45348,121.925,193.26584,-7.90428,0.29644698,0.46990424,-0.01921837
Afghanistan,2023-10-16,148554.88,180389.03,59467.406,361.19455,438.5957,144.58833,107.88509,193.64874,-9.103106,0.2623105,0.47083524,-0.022133183
Afghanistan,2023-10-23,149310.08,181225.64,59548.953,363.03073,440.62982,144.7866,107.88611,182.76959,-7.41379,0.26231298,0.4443838,-0.0180258
Afghanistan,2023-10-30,150064.33,182044.97,59576.477,364.86456,442.62192,144.85352,107.748604,193.61923,-8.481873,0.26197866,0.47076344,-0.020622723
Afghanistan,2023-11-06,150803.08,182839.19,59602.836,366.66077,444.553,144.91762,105.53578,193.94934,-14.293838,0.25659844,0.47156608,-0.034753863
Afghanistan,2023-11-13,151541.95,183618.19,59593.57,368.4573,446.44705,144.89508,105.55561,193.78528,-41.08682,0.25664663,0.4711672,-0.099897996
Afghanistan,2023-11-20,152306.42,184398.42,59604.785,370.31598,448.3441,144.92235,109.20799,192.72028,-40.92244,0.265527,0.46857774,-0.09949833
Afghanistan,2023-11-27,153063.22,185177.42,59628.977,372.15604,450.23816,144.98117,108.113686,192.72028,-41.01528,0.26286632,0.46857774,-0.099724054
Afghanistan,2023-12-04,153793.62,185956.42,59599.39,373.93195,452.1322,144.90924,104.34444,199.90965,-43.5269,0.2537018,0.48605794,-0.10583078
Afghanistan,2023-12-11,154519.81,186741.88,59594.805,375.6976,454.04193,144.89809,103.74113,200.02208,-43.77674,0.25223494,0.48633125,-0.10643824
Afghanistan,2023-12-18,155244.95,187577.58,59503.902,377.46072,456.07385,144.67708,103.59238,198.7499,-45.71769,0.25187325,0.4832381,-0.11115744
Afghanistan,2023-12-25,155947.16,188357.84,59669.85,379.16803,457.97098,145.08055,100.31336,200.0831,-48.470524,0.2439007,0.48647964,-0.11785065
Afghanistan,2024-01-01,156655.25,189211.58,59941.645,380.88968,460.04675,145.7414,101.1569,201.63507,-46.1081,0.24595167,0.49025306,-0.11210668
Afghanistan,2024-01-08,157364.88,190256.5,60227.52,382.61505,462.58734,146.43646,101.375015,200.03601,-46.557373,0.24648198,0.48636514,-0.11319904
Afghanistan,2024-01-15,158074.56,191254.84,60495.66,384.3406,465.0147,147.08841,101.3851,200.21274,-46.843304,0.24650651,0.48679486,-0.11389425
Afghanistan,2024-01-22,158784.45,192253.19,60786.566,386.0666,467.44208,147.79573,101.41189,193.65938,-45.055737,0.24657163,0.47086105,-0.10954797
Afghanistan,2024-01-29,159509.12,193259.75,61020.66,387.82855,469.88943,148.3649,103.52399,193.3136,-41.036537,0.251707,0.47002035,-0.09977574
Afghanistan,2024-02-05,160221.11,194309.03,61254.562,389.55966,472.44064,148.93361,101.71271,193.3136,-41.276737,0.24730304,0.47002035,-0.10035976
Afghanistan,2024-02-12,160926.64,195467.23,61472.08,391.2751,475.25665,149.46246,100.7893,193.6029,-43.086758,0.24505788,0.47072378,-0.104760624
Afghanistan,2024-02-19,161633.62,196611.14,61750.5,392.99405,478.03793,150.13942,100.99828,195.07648,-42.607456,0.24556601,0.4743066,-0.10359526
Afghanistan,2024-02-26,162341.55,197755.05,62028.92,394.71527,480.8192,150.81638,101.13101,195.07648,-42.72885,0.24588872,0.4743066,-0.10389041
Afghanistan,2024-03-04,163047.9,198848.47,62074.484,396.4327,483.47775,150.92715,100.90913,195.07648,-42.02186,0.24534923,0.4743066,-0.10217144
Afghanistan,2024-03-11,163760.64,199948.95,62058.215,398.16562,486.15347,150.88759,101.81866,195.28464,-41.92122,0.24756065,0.47481272,-0.101926744
Afghanistan,2024-03-18,164473.75,200548.1,62037.94,399.8995,487.6102,150.8383,101.87358,195.44351,-21.660122,0.2476942,0.475199,-0.052664157
Afghanistan,2024-03-25,165204.44,200803.94,62133.875,401.67606,488.23227,151.07155,104.38322,199.32684,-15.024518,0.2537961,0.4846409,-0.03653043
Afghanistan,2024-04-01,165927.81,201649.7,62212.38,403.43488,490.28867,151.26242,103.33966,193.31863,-9.2230625,0.2512588,0.47003257,-0.022424843
Afghanistan,2024-04-08,166654.03,203196.28,62287.277,405.2006,494.04898,151.44453,103.74612,193.31863,-8.236329,0.25224707,0.47003257,-0.020025712
Afghanistan,2024-04-15,167495.67,204751.22,62354.598,407.24695,497.82962,151.60822,120.23452,193.28711,-6.786123,0.29233676,0.46995595,-0.016499696
Afghanistan,2024-04-22,168364.38,206304.55,62422.31,409.3591,501.60638,151.77286,124.10013,194.66081,-6.8282638,0.30173555,0.47329596,-0.016602159
Afghanistan,2024-04-29,169240.98,207856.34,62493.992,411.4905,505.3794,151.94714,125.23086,194.66081,-6.777337,0.30448478,0.47329596,-0.016478335
Afghanistan,2024-05-06,170109.38,208623.38,62569.81,413.6019,507.24435,152.13147,124.05498,194.87694,-5.3176026,0.30162576,0.47382143,-0.012929155
Afghanistan,2024-05-13,170983.47,209300.94,62636.734,415.72714,508.89175,152.2942,124.869576,195.4309,-7.948222,0.3036064,0.47516832,-0.019325212
Afghanistan,2024-05-20,171857.61,209977.72,62703.66,417.8525,510.5373,152.45692,124.877075,196.3397,-5.0307713,0.30362463,0.477378,-0.012231756
Afghanistan,2024-05-27,172743.2,210658.38,62814.203,420.00574,512.1922,152.7257,126.51406,194.31631,-4.2562885,0.30760476,0.47245833,-0.010348689
Afghanistan,2024-06-03,173008.4,211605.39,62884.35,420.65054,514.4948,152.89626,37.886204,157.14964,-27.764086,0.09211606,0.38209173,-0.06750526
Afghanistan,2024-06-10,173300.08,212533.95,62903.79,421.3597,516.7525,152.94351,41.66748,146.54657,-29.27742,0.101309806,0.35631156,-0.07118477
Afghanistan,2024-06-17,173611.25,213382.38,62733.965,422.1163,518.8153,152.53061,44.45348,132.58125,-41.435085,0.10808365,0.32235646,-0.10074477
Albania,2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albania,2020-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albania,2020-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albania,2020-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albania,2020-01-27,-44.117,-44.117,-44.117,-1.5521487,-1.5521487,-1.5521487,-6.3024287,-6.3024287,-6.3024287,-0.22173552,-0.22173552,-0.22173552
Albania,2020-02-03,-42.002125,-42.002125,-42.002125,-1.4777418,-1.4777418,-1.4777418,0.3021253,0.3021253,0.3021253,0.010629539,0.010629539,0.010629539
Albania,2020-02-10,-39.887245,-39.887245,-39.887245,-1.4033351,-1.4033351,-1.4033351,0.3021253,0.3021253,0.3021253,0.010629539,0.010629539,0.010629539
Albania,2020-02-17,-37.77237,-37.77237,-37.77237,-1.3289284,-1.3289284,-1.3289284,0.3021253,0.3021253,0.3021253,0.010629539,0.010629539,0.010629539
Albania,2020-02-24,-35.657494,-35.657494,-35.657494,-1.2545216,-1.2545216,-1.2545216,0.3021253,0.3021253,0.3021253,0.010629539,0.010629539,0.010629539
Albania,2020-03-02,-26.952732,-26.952732,-26.952732,-0.9482659,-0.9482659,-0.9482659,1.2435372,1.2435372,1.2435372,0.04375081,0.04375081,0.04375081
Albania,2020-03-09,-18.247972,-18.247972,-18.247972,-0.6420102,-0.6420102,-0.6420102,1.2435372,1.2435372,1.2435372,0.04375081,0.04375081,0.04375081
Albania,2020-03-16,-9.543212,-9.543212,-9.543212,-0.33575454,-0.33575454,-0.33575454,1.2435372,1.2435372,1.2435372,0.04375081,0.04375081,0.04375081
Albania,2020-03-23,-0.83845145,-0.83845145,-0.83845145,-0.029498862,-0.029498862,-0.029498862,1.2435372,1.2435372,1.2435372,0.04375081,0.04375081,0.04375081
Albania,2020-03-30,7.8663087,7.8663087,7.8663087,0.27675682,0.27675682,0.27675682,1.2435372,1.2435372,1.2435372,0.04375081,0.04375081,0.04375081
Albania,2020-04-06,26.97623,26.97623,26.97623,0.9490926,0.9490926,0.9490926,2.7299888,2.7299888,2.7299888,0.096047975,0.096047975,0.096047975
Albania,2020-04-13,46.08615,46.08615,46.08615,1.6214284,1.6214284,1.6214284,2.7299888,2.7299888,2.7299888,0.096047975,0.096047975,0.096047975
Albania,2020-04-20,65.196075,65.196075,65.196075,2.293764,2.293764,2.293764,2.7299888,2.7299888,2.7299888,0.096047975,0.096047975,0.096047975
Albania,2020-04-27,84.30599,84.30599,84.30599,2.9661,2.9661,2.9661,2.7299888,2.7299888,2.7299888,0.096047975,0.096047975,0.096047975
Albania,2020-05-04,113.83011,113.83011,113.83011,4.0048337,4.0048337,4.0048337,4.2177305,4.2177305,4.2177305,0.14839053,0.14839053,0.14839053
Albania,2020-05-11,143.35422,143.35422,143.35422,5.0435677,5.0435677,5.0435677,4.2177305,4.2177305,4.2177305,0.14839053,0.14839053,0.14839053
Albania,2020-05-18,172.87834,172.87834,172.87834,6.082301,6.082301,6.082301,4.2177305,4.2177305,4.2177305,0.14839053,0.14839053,0.14839053
Albania,2020-05-25,202.40245,202.40245,202.40245,7.1210346,7.1210346,7.1210346,4.2177305,4.2177305,4.2177305,0.14839053,0.14839053,0.14839053
Albania,2020-06-01,243.67905,243.67905,243.67905,8.573251,8.573251,8.573251,5.8966556,5.8966556,5.8966556,0.20745939,0.20745939,0.20745939
Albania,2020-06-08,284.95563,284.95563,284.95563,10.025466,10.025466,10.025466,5.8966556,5.8966556,5.8966556,0.20745939,0.20745939,0.20745939
Albania,2020-06-15,326.2322,326.2322,326.2322,11.477682,11.477682,11.477682,5.8966556,5.8966556,5.8966556,0.20745939,0.20745939,0.20745939
Albania,2020-06-22,367.50882,367.50882,367.50882,12.929897,12.929897,12.929897,5.8966556,5.8966556,5.8966556,0.20745939,0.20745939,0.20745939
Albania,2020-06-29,408.7854,408.7854,408.7854,14.382113,14.382113,14.382113,5.8966556,5.8966556,5.8966556,0.20745939,0.20745939,0.20745939
Albania,2020-07-06,505.32886,505.32886,505.32886,17.778759,17.778759,17.778759,13.791924,13.791924,13.791924,0.4852351,0.4852351,0.4852351
Albania,2020-07-13,601.8723,601.8723,601.8723,21.175406,21.175406,21.175406,13.791924,13.791924,13.791924,0.4852351,0.4852351,0.4852351
Albania,2020-07-20,698.41583,698.41583,698.41583,24.57205,24.57205,24.57205,13.791924,13.791924,13.791924,0.4852351,0.4852351,0.4852351
Albania,2020-07-27,794.9593,794.9593,794.9593,27.968697,27.968697,27.968697,13.791924,13.791924,13.791924,0.4852351,0.4852351,0.4852351
Albania,2020-08-03,974.2834,974.2834,974.2834,34.277775,34.277775,34.277775,25.617731,25.617731,25.617731,0.90129715,0.90129715,0.90129715
Albania,2020-08-10,1153.6075,1153.6075,1153.6075,40.586857,40.586857,40.586857,25.617731,25.617731,25.617731,0.90129715,0.90129715,0.90129715
Albania,2020-08-17,1332.9316,1332.9316,1332.9316,46.895935,46.895935,46.895935,25.617731,25.617731,25.617731,0.90129715,0.90129715,0.90129715
Albania,2020-08-24,1512.2557,1512.2557,1512.2557,53.205017,53.205017,53.205017,25.617731,25.617731,25.617731,0.90129715,0.90129715,0.90129715
Albania,2020-08-31,1691.5798,1691.5798,1691.5798,59.514095,59.514095,59.514095,25.617731,25.617731,25.617731,0.90129715,0.90129715,0.90129715
Albania,2020-09-07,1802.5764,1802.5764,1802.5764,63.41924,63.41924,63.41924,15.856655,15.856655,15.856655,0.5578776,0.5578776,0.5578776
Albania,2020-09-14,1913.573,1913.573,1913.573,67.32438,67.32438,67.32438,15.856655,15.856655,15.856655,0.5578776,0.5578776,0.5578776
Albania,2020-09-21,2024.5696,2024.5696,2024.5696,71.22952,71.22952,71.22952,15.856655,15.856655,15.856655,0.5578776,0.5578776,0.5578776
Albania,2020-09-28,2135.5662,2135.5662,2135.5662,75.13467,75.13467,75.13467,15.856655,15.856655,15.856655,0.5578776,0.5578776,0.5578776
Albania,2020-10-05,2308.2517,2308.2517,2308.2517,81.21018,81.21018,81.21018,24.669344,24.669344,24.669344,0.8679305,0.8679305,0.8679305
Albania,2020-10-12,2480.937,2480.937,2480.937,87.2857,87.2857,87.2857,24.669344,24.669344,24.669344,0.8679305,0.8679305,0.8679305
Albania,2020-10-19,2653.6223,2653.6223,2653.6223,93.361206,93.361206,93.361206,24.669344,24.669344,24.669344,0.8679305,0.8679305,0.8679305
Albania,2020-10-26,2826.3079,2826.3079,2826.3079,99.43672,99.43672,99.43672,24.669344,24.669344,24.669344,0.8679305,0.8679305,0.8679305
Albania,2020-11-02,3319.8777,3319.8777,3319.8777,116.80177,116.80177,116.80177,70.50999,70.50999,70.50999,2.4807212,2.4807212,2.4807212
Albania,2020-11-09,3813.4478,3813.4478,3813.4478,134.16682,134.16682,134.16682,70.50999,70.50999,70.50999,2.4807212,2.4807212,2.4807212
Albania,2020-11-16,4307.0176,4307.0176,4307.0176,151.53188,151.53188,151.53188,70.50999,70.50999,70.50999,2.4807212,2.4807212,2.4807212
Albania,2020-11-23,4800.5874,4800.5874,4800.5874,168.89691,168.89691,168.89691,70.50999,70.50999,70.50999,2.4807212,2.4807212,2.4807212
Albania,2020-11-30,5294.157,5294.157,5294.157,186.26196,186.26196,186.26196,70.50999,70.50999,70.50999,2.4807212,2.4807212,2.4807212
Albania,2020-12-07,5547.4556,5547.4556,5547.4556,195.17365,195.17365,195.17365,36.185474,36.185474,36.185474,1.2730973,1.2730973,1.2730973
Albania,2020-12-14,5800.754,5800.754,5800.754,204.08533,204.08533,204.08533,36.185474,36.185474,36.185474,1.2730973,1.2730973,1.2730973
Albania,2020-12-21,6054.0522,6054.0522,6054.0522,212.99701,212.99701,212.99701,36.185474,36.185474,36.185474,1.2730973,1.2730973,1.2730973
Albania,2020-12-28,6307.3506,6307.3506,6307.3506,221.90869,221.90869,221.90869,36.185474,36.185474,36.185474,1.2730973,1.2730973,1.2730973
Albania,2021-01-04,6449.249,6449.249,6449.249,226.90105,226.90105,226.90105,20.271223,20.271223,20.271223,0.71319336,0.71319336,0.71319336
Albania,2021-01-11,6591.148,6591.148,6591.148,231.8934,231.8934,231.8934,20.271223,20.271223,20.271223,0.71319336,0.71319336,0.71319336
Albania,2021-01-18,6733.0464,6733.0464,6733.0464,236.88576,236.88576,236.88576,20.271223,20.271223,20.271223,0.71319336,0.71319336,0.71319336
Albania,2021-01-25,6874.945,6874.945,6874.945,241.87811,241.87811,241.87811,20.271223,20.271223,20.271223,0.71319336,0.71319336,0.71319336
Albania,2021-02-01,7335.1895,7335.1895,7335.1895,258.07068,258.07068,258.07068,65.749245,65.749245,65.749245,2.3132262,2.3132262,2.3132262
Albania,2021-02-08,7795.4346,7795.4346,7795.4346,274.26328,274.26328,274.26328,65.749245,65.749245,65.749245,2.3132262,2.3132262,2.3132262
Albania,2021-02-15,8255.679,8255.679,8255.679,290.45587,290.45587,290.45587,65.749245,65.749245,65.749245,2.3132262,2.3132262,2.3132262
Albania,2021-02-22,8715.924,8715.924,8715.924,306.64844,306.64844,306.64844,65.749245,65.749245,65.749245,2.3132262,2.3132262,2.3132262
Albania,2021-03-01,9054.935,9054.935,9054.935,318.5757,318.5757,318.5757,48.43009,48.43009,48.43009,1.7038943,1.7038943,1.7038943
Albania,2021-03-08,9393.945,9393.945,9393.945,330.50296,330.50296,330.50296,48.43009,48.43009,48.43009,1.7038943,1.7038943,1.7038943
Albania,2021-03-15,9732.956,9732.956,9732.956,342.4302,342.4302,342.4302,48.43009,48.43009,48.43009,1.7038943,1.7038943,1.7038943
Albania,2021-03-22,10071.967,10071.967,10071.967,354.35748,354.35748,354.35748,48.43009,48.43009,48.43009,1.7038943,1.7038943,1.7038943
Albania,2021-03-29,10410.978,10410.978,10410.978,366.28473,366.28473,366.28473,48.43009,48.43009,48.43009,1.7038943,1.7038943,1.7038943
Albania,2021-04-05,10575.57,10575.57,10575.57,372.07556,372.07556,372.07556,23.513319,23.513319,23.513319,0.8272585,0.8272585,0.8272585
Albania,2021-04-12,10740.163,10740.163,10740.163,377.86636,377.86636,377.86636,23.513319,23.513319,23.513319,0.8272585,0.8272585,0.8272585
Albania,2021-04-19,10904.757,10904.757,10904.757,383.65717,383.65717,383.65717,23.513319,23.513319,23.513319,0.8272585,0.8272585,0.8272585
Albania,2021-04-26,11069.35,11069.35,11069.35,389.44797,389.44797,389.44797,23.513319,23.513319,23.513319,0.8272585,0.8272585,0.8272585
Albania,2021-05-03,11116.89,11116.89,11116.89,391.12054,391.12054,391.12054,6.791383,6.791383,6.791383,0.23893818,0.23893818,0.23893818
Albania,2021-05-10,11164.43,11164.43,11164.43,392.79312,392.79312,392.79312,6.791383,6.791383,6.791383,0.23893818,0.23893818,0.23893818
Albania,2021-05-17,11211.969,11211.969,11211.969,394.46567,394.46567,394.46567,6.791383,6.791383,6.791383,0.23893818,0.23893818,0.23893818
Albania,2021-05-24,11259.509,11259.509,11259.509,396.13824,396.13824,396.13824,6.791383,6.791383,6.791383,0.23893818,0.23893818,0.23893818
Albania,2021-05-31,11307.049,11307.049,11307.049,397.81082,397.81082,397.81082,6.791383,6.791383,6.791383,0.23893818,0.23893818,0.23893818
Albania,2021-06-07,11360.342,11360.342,11360.342,399.68582,399.68582,399.68582,7.6133184,7.6133184,7.6133184,0.26785597,0.26785597,0.26785597
Albania,2021-06-14,11413.635,11413.635,11413.635,401.5608,401.5608,401.5608,7.6133184,7.6133184,7.6133184,0.26785597,0.26785597,0.26785597
Albania,2021-06-21,11466.928,11466.928,11466.928,403.4358,403.4358,403.4358,7.6133184,7.6133184,7.6133184,0.26785597,0.26785597,0.26785597
Albania,2021-06-28,11520.222,11520.222,11520.222,405.3108,405.3108,405.3108,7.6133184,7.6133184,7.6133184,0.26785597,0.26785597,0.26785597
